3.910981 3 764 -1
3.911020 2 764 -1
3.911030 3 764 -1
3.911033 3 765 -1
3.911049 3 766 -1
3.911051 3 767 -1
3.911051 4 767 -1
3.911105 4 768 -1
3.911111 4 769 -1
3.911129 4 770 -1
3.911130 4 771 -1
3.911181 4 772 -1
3.911200 3 772 -1
3.911202 3 773 -1
3.911203 3 774 -1
3.911211 3 775 -1
3.911226 3 776 -1
3.911253 2 776 -1
3.911265 2 777 -1
3.911267 2 778 -1
3.911298 2 779 -1
3.911312 2 780 -1
3.911322 3 780 -1
3.911334 3 781 -1
3.911364 3 782 -1
3.911375 3 783 -1
3.911384 3 784 -1
3.911403 3 785 -1
3.911406 3 786 -1
3.911411 3 787 -1
3.911430 2 787 -1
3.911442 2 788 -1
3.911493 2 789 -1
3.911514 2 790 -1
3.911530 3 790 -1
3.911591 2 790 -1
3.911592 3 790 -1
3.911662 3 791 -1
3.911671 3 792 -1
3.911713 3 793 -1
3.911714 4 793 -1
3.911737 4 794 -1
3.911741 3 794 -1
3.911772 3 795 -1
3.911811 4 795 -1
3.911818 4 796 -1
3.911830 4 797 -1
3.911859 4 798 -1
3.911870 4 799 -1
3.911873 4 800 -1
3.911916 4 801 -1
3.911929 4 802 -1
3.911950 4 803 -1
3.912042 4 804 -1
3.912087 3 804 -1
3.912109 3 805 -1
3.912137 2 805 -1
3.912142 2 806 -1
3.912146 3 806 -1
3.912200 3 807 -1
3.912238 3 808 -1
3.912242 3 809 -1
3.912262 3 810 -1
3.912275 3 811 -1
3.912297 3 812 -1
3.912337 3 813 -1
3.912356 3 814 -1
3.912380 4 814 -1
3.912384 4 815 -1
3.912388 4 816 -1
3.912411 4 817 -1
3.912453 4 818 -1
3.912470 4 819 -1
3.912495 4 820 -1
3.912499 4 821 -1
3.912513 4 822 -1
3.912515 4 823 -1
3.912523 3 823 -1
3.912535 3 824 -1
3.912551 2 824 -1
3.912555 2 825 -1
3.912571 2 826 -1
3.912604 3 826 -1
3.912610 3 827 -1
3.912637 4 827 -1
3.912659 4 828 -1
3.912693 4 829 -1
3.912706 4 830 -1
3.912739 4 831 -1
3.912741 4 832 -1
3.912769 4 833 -1
3.912783 4 834 -1
3.912785 4 835 -1
3.912790 4 836 -1
3.912798 4 837 -1
3.912829 3 837 -1
3.912844 3 838 -1
3.912849 3 839 -1
3.912850 3 840 -1
3.912860 3 841 -1
3.912874 2 841 -1
3.912929 3 841 -1
3.912946 2 841 -1
3.912960 3 841 -1
3.912983 3 842 -1
3.913009 4 842 -1
3.913034 4 843 -1
3.913054 4 844 -1
3.913056 3 844 -1
3.913092 3 845 -1
3.913095 3 846 -1
3.913114 4 846 -1
3.913158 4 847 -1
3.913161 4 848 -1
3.913180 4 849 -1
3.913277 3 849 -1
3.913292 3 850 -1
3.913333 3 851 -1
